cloudcover,conditions,datetime,dew,feelslike,humidity,name,precip,precipprob,sealevelpressure,stations,temp,visibility,winddir,windspeed,holiday_proximity,AAC_energy
NaN,"Clear",2023-09-29T08:00:00,13.2,17.7,75.08,"41.83019005524591, 12.46317478841414",0,0,1019.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",17.7,10,43,6,3.20966139496937e-12,431.2539
NaN,"Clear",2023-09-29T08:30:00,13.2,17.7,75.08,"41.83019005524591, 12.46317478841414",0,0,1019.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",17.7,10,43,6,3.1901572452939e-12,346.316
NaN,"Clear",2023-09-29T09:00:00,13.2,18.4,71.6,"41.83019005524591, 12.46317478841414",0,0,1019.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",18.4,10,40,9.4,3.17078633023883e-12,353.1968
NaN,"Clear",2023-09-29T09:30:00,13.2,18.4,71.6,"41.83019005524591, 12.46317478841414",0,0,1019.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",18.4,10,40,9.4,3.15154763941495e-12,331.8147
NaN,"Clear",2023-09-29T10:00:00,14,20.7,65.61,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",20.7,10,30,9.8,3.13244017085408e-12,288.6314
NaN,"Clear",2023-09-29T10:30:00,14,20.7,65.61,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",20.7,10,30,9.8,3.11346293061551e-12,411.122
NaN,"Clear",2023-09-29T11:00:00,14.2,23.4,56.23,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",23.4,10,25,7.5,3.09461493335085e-12,341.7436
NaN,"Clear",2023-09-29T11:30:00,14.2,23.4,56.23,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",23.4,10,25,7.5,3.07589520190537e-12,294.9156
30,"Partially cloudy",2023-09-29T12:00:00,15.3,26.1,51.2,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",26.1,10,310,3.8,3.05730276693316e-12,302.5628
30,"Partially cloudy",2023-09-29T12:30:00,15.3,26.1,51.2,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",26.1,10,310,3.8,0.0416666666666661,327.9049
30,"Partially cloudy",2023-09-29T13:00:00,12.3,27.5,37.91,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",27.9,10,310,6.2,0.0833333333333339,310.9599
30,"Partially cloudy",2023-09-29T13:30:00,12.3,27.5,37.91,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",27.9,10,310,6.2,0.125,257.5788
26.9,"Partially cloudy",2023-09-29T14:00:00,11.1,27.1,35.66,"41.83019005524591, 12.46317478841414",0,0,1019.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",27.6,10,277,10.7,0.166666666666666,315.3177
26.9,"Partially cloudy",2023-09-29T14:30:00,11.1,27.1,35.66,"41.83019005524591, 12.46317478841414",0,0,1019.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",27.6,10,277,10.7,0.208333333333334,180.7597
26.9,"Partially cloudy",2023-09-29T15:00:00,12,27.8,36.21,"41.83019005524591, 12.46317478841414",0,0,1019.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",28.5,10,291,13.5,0.25,117.3509
26.9,"Partially cloudy",2023-09-29T15:30:00,12,27.8,36.21,"41.83019005524591, 12.46317478841414",0,0,1019.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",28.5,10,291,13.5,0.291666666666666,85.9733
26.9,"Partially cloudy",2023-09-29T16:00:00,14.2,27.5,44.12,"41.83019005524591, 12.46317478841414",0,0,1019.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",27.5,10,287,14.3,0.333333333333334,129.4201
26.9,"Partially cloudy",2023-09-29T16:30:00,14.2,27.5,44.12,"41.83019005524591, 12.46317478841414",0,0,1019.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",27.5,10,287,14.3,0.375,230.5257
NaN,"Clear",2023-09-29T17:00:00,14.6,26.6,47.66,"41.83019005524591, 12.46317478841414",0,0,1018.8,"LIRF,16242099999,16239099999,AT416,LIRA",26.6,10,254,16.2,0.416666666666666,169.6344
NaN,"Clear",2023-09-29T17:30:00,14.6,26.6,47.66,"41.83019005524591, 12.46317478841414",0,0,1018.8,"LIRF,16242099999,16239099999,AT416,LIRA",26.6,10,254,16.2,0.458333333333334,195.2379
NaN,"Clear",2023-09-29T18:00:00,14.2,25.6,49.2,"41.83019005524591, 12.46317478841414",0,0,1018.7,"LIRF,16242099999,AT416,16234099999,LIRA",25.6,10,271,14.9,0.5,141.694
NaN,"Clear",2023-09-29T18:30:00,14.2,25.6,49.2,"41.83019005524591, 12.46317478841414",0,0,1018.7,"LIRF,16242099999,AT416,16234099999,LIRA",25.6,10,271,14.9,0.541666666666666,134.6439
30,"Partially cloudy",2023-09-29T19:00:00,13.8,24,53.08,"41.83019005524591, 12.46317478841414",0,0,1018.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24,10,248,8.8,0.583333333333334,139.3876
30,"Partially cloudy",2023-09-29T19:30:00,13.8,24,53.08,"41.83019005524591, 12.46317478841414",0,0,1018.8,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",24,10,248,8.8,0.625,121.0972
30,"Partially cloudy",2023-09-29T20:00:00,14.8,22.1,63.24,"41.83019005524591, 12.46317478841414",0,0,1019.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",22.1,10,213,8,0.666666666666666,86.8915
30,"Partially cloudy",2023-09-29T20:30:00,14.8,22.1,63.24,"41.83019005524591, 12.46317478841414",0,0,1019.1,"LIRF,16242099999,16239099999,AT416,16224099999,16234099999,LIRA",22.1,10,213,8,0.708333333333334,34.7219
NaN,"Clear",2023-09-29T21:00:00,16.2,22,69.73,"41.83019005524591, 12.46317478841414",0,0,1019.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",22,10,196,8.9,0.75,60.4631
NaN,"Clear",2023-09-29T21:30:00,16.2,22,69.73,"41.83019005524591, 12.46317478841414",0,0,1019.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",22,10,196,8.9,0.791666666666666,68.532
NaN,"Clear",2023-09-29T22:00:00,16.4,21.8,71.53,"41.83019005524591, 12.46317478841414",0,0,1019.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.8,10,159,6.7,0.833333333333334,44.3862
NaN,"Clear",2023-09-29T22:30:00,16.4,21.8,71.53,"41.83019005524591, 12.46317478841414",0,0,1019.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.8,10,159,6.7,0.875,14.3173
NaN,"Clear",2023-09-29T23:00:00,13.7,20.8,63.83,"41.83019005524591, 12.46317478841414",0,0,1019.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.8,10,145,5.8,0.916666666666666,0
NaN,"Clear",2023-09-29T23:30:00,13.7,20.8,63.83,"41.83019005524591, 12.46317478841414",0,0,1019.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.8,10,145,5.8,0.958333333333334,0
NaN,"Clear",2023-09-30T00:00:00,13.5,19.6,67.98,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.6,10,59,4.7,1,0
NaN,"Clear",2023-09-30T00:30:00,13.5,19.6,67.98,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.6,10,59,4.7,1,90.758
NaN,"Clear",2023-09-30T01:00:00,11.6,19.2,61.5,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.2,10,81,5.5,1,117.6302
NaN,"Clear",2023-09-30T01:30:00,11.6,19.2,61.5,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.2,10,81,5.5,1,84.6302
NaN,"Clear",2023-09-30T02:00:00,11.6,18.2,65.23,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.2,10,68,5.5,1,70.6868
NaN,"Clear",2023-09-30T02:30:00,11.6,18.2,65.23,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.2,10,68,5.5,1,71.9593
NaN,"Clear",2023-09-30T03:00:00,12.4,16,78.98,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16,10,46,6,1,39.1447
NaN,"Clear",2023-09-30T03:30:00,12.4,16,78.98,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16,10,46,6,1,43.5718
NaN,"Clear",2023-09-30T04:00:00,12.6,16,79.83,"41.83019005524591, 12.46317478841414",0,0,1020,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16,10,37,4.1,1,21.5718
NaN,"Clear",2023-09-30T04:30:00,12.6,16,79.83,"41.83019005524591, 12.46317478841414",0,0,1020,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16,10,37,4.1,1,1.27249999999999
NaN,"Clear",2023-09-30T05:00:00,12.2,16.8,74.08,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16.8,10,60,5.5,1,0
NaN,"Clear",2023-09-30T05:30:00,12.2,16.8,74.08,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16.8,10,60,5.5,1,0
NaN,"Clear",2023-09-30T06:00:00,12,16.8,73.15,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16.8,10,72,5.5,1,0
NaN,"Clear",2023-09-30T06:30:00,12,16.8,73.15,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16.8,10,72,5.5,1,0
NaN,"Clear",2023-09-30T07:00:00,11.2,15.4,75.82,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",15.4,10,31,8,1,63.0827
NaN,"Clear",2023-09-30T07:30:00,11.2,15.4,75.82,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",15.4,10,31,8,1,66.7431
NaN,"Clear",2023-09-30T08:00:00,12,16,76.74,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16,10,54,7.2,1,45.633
NaN,"Clear",2023-09-30T08:30:00,12,16,76.74,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16,10,54,7.2,1,81.6185
NaN,"Clear",2023-09-30T09:00:00,12.2,17.5,71.19,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",17.5,10,48,7.6,1,370.041
NaN,"Clear",2023-09-30T09:30:00,12.2,17.5,71.19,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",17.5,10,48,7.6,1,328.3643
NaN,"Clear",2023-09-30T10:00:00,13,20.4,62.35,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.4,10,27,8,1,375.9528
NaN,"Clear",2023-09-30T10:30:00,13,20.4,62.35,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.4,10,27,8,1,286.3733
NaN,"Clear",2023-09-30T11:00:00,12.8,23.2,52.14,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",23.2,10,45,10,1,166.3946
NaN,"Clear",2023-09-30T11:30:00,12.8,23.2,52.14,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",23.2,10,45,10,1,284.2176
NaN,"Clear",2023-09-30T12:00:00,14,26.1,47.17,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",26.1,10,115,4.8,1,317.2532
NaN,"Clear",2023-09-30T12:30:00,14,26.1,47.17,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",26.1,10,115,4.8,1,420.4822
26.6,"Partially cloudy",2023-09-30T13:00:00,15.1,28,45.64,"41.83019005524591, 12.46317478841414",0,0,1020.9,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",27.9,10,NaN,4,1,430.8921
26.6,"Partially cloudy",2023-09-30T13:30:00,15.1,28,45.64,"41.83019005524591, 12.46317478841414",0,0,1020.9,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",27.9,10,NaN,4,1,364.1821
26.6,"Partially cloudy",2023-09-30T14:00:00,13.1,27.3,40.81,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",27.6,10,264,10.6,1,228.0694
26.6,"Partially cloudy",2023-09-30T14:30:00,13.1,27.3,40.81,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",27.6,10,264,10.6,1,225.5305
26.6,"Partially cloudy",2023-09-30T15:00:00,17.7,27.7,57.52,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",26.8,10,232,11.8,1,114.6629
26.6,"Partially cloudy",2023-09-30T15:30:00,17.7,27.7,57.52,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",26.8,10,232,11.8,1,189.8388
26.7,"Partially cloudy",2023-09-30T16:00:00,16.6,26.6,54.14,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",26.6,10,256,13.4,1,168.4977
26.7,"Partially cloudy",2023-09-30T16:30:00,16.6,26.6,54.14,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",26.6,10,256,13.4,1,122.8489
26.6,"Partially cloudy",2023-09-30T17:00:00,16.1,26.6,52.5,"41.83019005524591, 12.46317478841414",0,0,1020,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",26.6,10,224,13.4,1,102.3837
26.6,"Partially cloudy",2023-09-30T17:30:00,16.1,26.6,52.5,"41.83019005524591, 12.46317478841414",0,0,1020,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",26.6,10,224,13.4,1,97.2503
NaN,"Clear",2023-09-30T18:00:00,16.7,25.6,57.84,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",25.6,10,242,11.5,1,234.0874
NaN,"Clear",2023-09-30T18:30:00,16.7,25.6,57.84,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",25.6,10,242,11.5,1,170.0563
NaN,"Clear",2023-09-30T19:00:00,14.7,23.8,56.93,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",23.8,10,254,9.3,1,95.6386
NaN,"Clear",2023-09-30T19:30:00,14.7,23.8,56.93,"41.83019005524591, 12.46317478841414",0,0,1020.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",23.8,10,254,9.3,1,52.6451
NaN,"Clear",2023-09-30T20:00:00,13.9,21.8,60.78,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.8,10,230,5.8,1,52.927
NaN,"Clear",2023-09-30T20:30:00,13.9,21.8,60.78,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.8,10,230,5.8,1,87.2078
NaN,"Clear",2023-09-30T21:00:00,14.6,21.9,63.29,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.9,10,172,7,1,98.3623
NaN,"Clear",2023-09-30T21:30:00,14.6,21.9,63.29,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.9,10,172,7,1,43.3623
NaN,"Clear",2023-09-30T22:00:00,14.6,21,66.82,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21,10,150,3.3,1,12.8709
NaN,"Clear",2023-09-30T22:30:00,14.6,21,66.82,"41.83019005524591, 12.46317478841414",0,0,1020.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21,10,150,3.3,1,1.8709
NaN,"Clear",2023-09-30T23:00:00,13.4,20.6,63.44,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.6,10,170,3.6,1,0
NaN,"Clear",2023-09-30T23:30:00,13.4,20.6,63.44,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.6,10,170,3.6,1,0
0,"Clear",2023-10-01T00:00:00,13.5,19.6,67.84,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.6,10,166,7,1,0
0,"Clear",2023-10-01T00:30:00,13.5,19.6,67.84,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.6,10,166,7,1,43.4444
0,"Clear",2023-10-01T01:00:00,13.5,19.2,69.6,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.2,9.8,137,3.6,1,128.3121
0,"Clear",2023-10-01T01:30:00,13.5,19.2,69.6,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",19.2,9.8,137,3.6,1,105.0081
0,"Clear",2023-10-01T02:00:00,13.2,18.2,72.67,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.2,9.6,19,3.7,1,124.8589
0,"Clear",2023-10-01T02:30:00,13.2,18.2,72.67,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18.2,9.6,19,3.7,1,70.4145
0,"Clear",2023-10-01T03:00:00,11,16.6,69.48,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16.6,9.6,50,5.1,1,31.4171
0,"Clear",2023-10-01T03:30:00,11,16.6,69.48,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16.6,9.6,50,5.1,1,12.5494
0,"Clear",2023-10-01T04:00:00,11,16.6,69.48,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16.6,10,36,5.6,1,1.54940000000001
0,"Clear",2023-10-01T04:30:00,11,16.6,69.48,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",16.6,10,36,5.6,1,48.4036
0,"Clear",2023-10-01T05:00:00,11.8,15,81.15,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",15,10,38,3.7,1,37.4036
0,"Clear",2023-10-01T05:30:00,11.8,15,81.15,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",15,10,38,3.7,1,26.4036
0,"Clear",2023-10-01T06:00:00,12.4,15,84.05,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",15,10,23,5.2,1,15.4036
0,"Clear",2023-10-01T06:30:00,12.4,15,84.05,"41.83019005524591, 12.46317478841414",0,0,1021.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",15,10,23,5.2,1,23.6304
0,"Clear",2023-10-01T07:00:00,12.2,14.9,83.88,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,23,5.5,1,8.2268
0,"Clear",2023-10-01T07:30:00,12.2,14.9,83.88,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,23,5.5,1,20.7569
NaN,"Clear",2023-10-01T08:00:00,12.2,15.9,78.67,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",15.9,10,52,5.5,1,9.7569
NaN,"Clear",2023-10-01T08:30:00,12.2,15.9,78.67,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",15.9,10,52,5.5,1,128.7083
NaN,"Clear",2023-10-01T09:00:00,12.9,18,72.19,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18,10,34,7.7,1,92.395
NaN,"Clear",2023-10-01T09:30:00,12.9,18,72.19,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",18,10,34,7.7,1,167.9874
27.7,"Partially cloudy",2023-10-01T10:00:00,13.1,20.4,63.13,"41.83019005524591, 12.46317478841414",0,0,1022.9,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.4,10,23,6.7,1,176.4377
27.7,"Partially cloudy",2023-10-01T10:30:00,13.1,20.4,63.13,"41.83019005524591, 12.46317478841414",0,0,1022.9,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",20.4,10,23,6.7,1,173.0785
27.7,"Partially cloudy",2023-10-01T11:00:00,14.9,24.1,56.38,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",24.1,10,12,6.2,1,124.2887
27.7,"Partially cloudy",2023-10-01T11:30:00,14.9,24.1,56.38,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",24.1,10,12,6.2,1,118.4587
NaN,"Clear",2023-10-01T12:00:00,15.1,25.9,51.24,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",25.9,10,220,5.4,1,85.8224
NaN,"Clear",2023-10-01T12:30:00,15.1,25.9,51.24,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",25.9,10,220,5.4,1,209.7777
NaN,"Clear",2023-10-01T13:00:00,14.3,27.7,43.88,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",27.7,10,200,6.2,1,381.9901
NaN,"Clear",2023-10-01T13:30:00,14.3,27.7,43.88,"41.83019005524591, 12.46317478841414",0,0,1023.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",27.7,10,200,6.2,1,378.2226
NaN,"Clear",2023-10-01T14:00:00,14.5,28.3,42.3,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",28.5,10,222,6.2,1,339.7699
NaN,"Clear",2023-10-01T14:30:00,14.5,28.3,42.3,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",28.5,10,222,6.2,1,206.0544
NaN,"Clear",2023-10-01T15:00:00,15.6,28.5,46.03,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",28.4,10,210,9.3,1,87.7605
NaN,"Clear",2023-10-01T15:30:00,15.6,28.5,46.03,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",28.4,10,210,9.3,1,37.0785
NaN,"Clear",2023-10-01T16:00:00,15.6,27.8,47.92,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",27.6,10,222,12.2,1,45.2671
NaN,"Clear",2023-10-01T16:30:00,15.6,27.8,47.92,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",27.6,10,222,12.2,1,102.6424
NaN,"Clear",2023-10-01T17:00:00,15.2,27.6,47.45,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",27.4,10,247,12.2,1,126.765
NaN,"Clear",2023-10-01T17:30:00,15.2,27.6,47.45,"41.83019005524591, 12.46317478841414",0,0,1021.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",27.4,10,247,12.2,1,101.3242
NaN,"Clear",2023-10-01T18:00:00,15.7,25.6,54.39,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",25.6,10,230,11.5,1,44.3993
NaN,"Clear",2023-10-01T18:30:00,15.7,25.6,54.39,"41.83019005524591, 12.46317478841414",0,0,1022,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",25.6,10,230,11.5,1,27.1888
NaN,"Clear",2023-10-01T19:00:00,15.9,23.6,62.05,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",23.6,10,234,7.9,1,6.0689
NaN,"Clear",2023-10-01T19:30:00,15.9,23.6,62.05,"41.83019005524591, 12.46317478841414",0,0,1022.1,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",23.6,10,234,7.9,1,0
NaN,"Clear",2023-10-01T20:00:00,16.5,21.8,71.91,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.8,10,212,6.7,1,43.0786
NaN,"Clear",2023-10-01T20:30:00,16.5,21.8,71.91,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.8,10,212,6.7,1,32.0786
NaN,"Clear",2023-10-01T21:00:00,16.3,21.8,70.79,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.8,10,280,3.6,1,22.1158
NaN,"Clear",2023-10-01T21:30:00,16.3,21.8,70.79,"41.83019005524591, 12.46317478841414",0,0,1022.8,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21.8,10,280,3.6,1,0
NaN,"Clear",2023-10-01T22:00:00,16.3,21,74.39,"41.83019005524591, 12.46317478841414",0,0,1023,"LIRF,16242099999,16239099999,AT416,16224099999,LIRA",21,10,270,1.9,1,0
